order_id,order_date,customer_id,product_name,category,price,quantity,return_flag,brand
656,2025-01-25,C1433,tea tree oil toner ,toners_,12.43,1,no,La Roche-Posay 
657,2025-05-15,C1942,hyaluronic acid.,serums  ,27.86,1,no,Drunk Elephant-
658,2025-02-17,C1724,,serums-,20.71,4,no,eucerin
659,2025-02-06,C1985,retinol night cream_,moisturizers  ,32.37,4,no,Neutrogena.
660,2025-03-20,C1759,retinol night cream  ,moisturizers  ,19.33,4,no,Neutrogena
661,2025-02-02,C1040,daily sunscreen spf 50.,sun protection-,27.44,3,no,CeraVe 
662,2025-01-08,C1313,daily sunscreen spf 50.,sun protection  ,20.41,3,no,drunk elephant
663,2025-03-21,C1836,hydrating facial cleanser,cleansers ,13.58,4,no,Neutrogena
664,2025-02-19,C1782,tea tree oil toner_,toners.,45.15,4,no,Glow Recipe-
665,2025-04-28,C1155,vitamin c serum,serums-,20.11,3,no,eucerin
666,2025-03-23,C1200,tea tree oil toner-,toners  ,27.97,3,no,Cetaphil
667,2025-03-26,C1190,hydrating facial cleanser ,cleansers,33.68,3,no,CETAPHIL
668,2025-01-21,C1628,tea tree oil toner ,toners_,21.22,1,yes,EUCERIN
669,2025-02-07,C1550,vitamin c serum-,serums-,39.58,4,no,Rhode
670,2025-04-24,C1844,daily sunscreen spf 50  ,sun protection.,,1,no,La Roche-Posay 
671,2025-02-17,C1406,charcoal face mask  ,masks_,27.82,2,no,GLOW RECIPE
672,2025-02-23,C1887,makeup remover balm_,makeup removers  ,32.47,3,no,CeraVe.
673,2025-04-03,C1546,hyaluronic acid-,serums.,11.86,1,no,The Ordinary-
674,2025-05-16,C1845,makeup remover balm_,makeup removers,,3, n ,RHODE
675,2025-02-16,C1153,tea tree oil toner-,toners ,21.22,4,no,CeraVe
676,2025-02-15,C1943,daily sunscreen spf 50,sun protection_,24.84,2,no,Paula's Choice.
677,2025-01-02,C1326,hyaluronic acid,serums-,30.41,4,yes,Eucerin 
678,2025-04-20,C1762,tea tree oil toner-,toners.,33.85,2,no,The Ordinary 
679,2025-05-09,C1397,retinol night cream-,moisturizers-,,3,no,drunk elephant
680,2025-02-04,C1828,charcoal face mask_,masks  ,47.34,4,no,
681,2025-04-08,C1375,tea tree oil toner.,toners.,23.8,1,yes,
682,2024-12-04,C1202,exfoliating scrub_,exfoliators_,22.81,4,no,Cetaphil 
683,2025-02-04,C1775,tea tree oil toner,toners,31.56,3, y ,CERAVE
684,2024-12-09,C1621,daily sunscreen spf 50_,sun protection_,40.28,2,no,Eucerin
685,2025-02-05,C1669,tea tree oil toner ,toners  ,30.59,2,no,
686,2025-04-02,C1575,hyaluronic acid ,serums,47.53,4,no,THE ORDINARY
687,2025-04-28,C1275,hyaluronic acid  ,serums.,28.53,1,yes,Glow Recipe 
688,2025-03-12,C1928,charcoal face mask,masks-,38.93,1,no,NEUTROGENA
689,2024-12-15,C1976,tea tree oil toner,toners_,26.82,1,no,rhode
690,2025-01-14,C1064,charcoal face mask-,masks_,42.09,2,no,neutrogena
691,2025-06-04,C1604,vitamin c serum  ,serums ,13.8,3,no,Paula's_Choice
692,2025-04-07,C1818,exfoliating scrub_,exfoliators-,23.9,2,no,Drunk_Elephant
693,2025-05-18,C1454,hyaluronic acid.,serums-,39.32,3,no,Rhode-
694,2025-01-01,C1405,vitamin c serum ,serums-,22.28,4,no,Drunk Elephant 
695,2024-12-06,C1768,makeup remover balm.,makeup removers  ,16.04,3,no,PAULA'S CHOICE
696,2025-01-12,C1261,hyaluronic acid_,serums  ,15.69,4,no,RHODE
697,2025-01-05,C1379,vitamin c serum_,serums_,26.06,3,no,RHODE
698,2025-06-03,C1092,exfoliating scrub_,exfoliators-,20.3,2, n ,
699,2025-03-30,C1748,makeup remover balm.,makeup removers-,47.96,2,no,CeraVe
700,2025-04-16,C1652,vitamin c serum,serums  ,19.93,4,no,Rhode 
701,2025-02-10,C1554,daily sunscreen spf 50  ,sun protection.,36.59,1,no,CeraVe 
702,2025-04-30,C1601,hyaluronic acid_,serums,26.21,4,no,neutrogena
703,2025-05-12,C1362,makeup remover balm ,makeup removers  ,1.16,4,no,drunk elephant
704,2025-04-05,C1776,daily sunscreen spf 50  ,sun protection  ,,2, n ,Eucerin.
705,2025-01-03,C1818,exfoliating scrub_,exfoliators,,1,no,CERAVE
706,2024-12-04,C1040,tea tree oil toner ,toners  ,33.54,3,no,EUCERIN
707,2025-03-04,C1000,makeup remover balm  ,makeup removers_,24.36,3,no,La Roche-Posay-
708,2024-12-14,C1331,tea tree oil toner ,toners  ,19.1,4,no,
709,2024-12-12,C1239,retinol night cream-,moisturizers,28.44,1,no,
710,2025-03-19,C1102,charcoal face mask.,masks,32.69,1,no,Rhode
711,2025-01-04,C1849,vitamin c serum.,serums_,33.11,1,no,LA ROCHE-POSAY
712,2025-05-03,C1989,daily sunscreen spf 50-,sun protection_,30.35,2,no,the ordinary
713,2025-02-22,C1411,makeup remover balm ,makeup removers ,30.88,1,no,LA ROCHE-POSAY
714,2025-05-25,C1736,makeup remover balm_,makeup removers-,35.86,4,no,CeraVe_
715,2025-01-11,C1958,exfoliating scrub.,exfoliators.,8.26,1, n ,The Ordinary
716,2025-01-25,C1449,tea tree oil toner_,toners  ,,1,no,
717,2025-02-22,C1117,charcoal face mask_,masks ,27.32,2,no,Cetaphil
718,2025-03-15,C1539,retinol night cream-,moisturizers.,34.14,1,no,the ordinary
719,2025-04-22,C1677,,exfoliators_,29.52,1, y ,CeraVe 
720,2025-04-13,C1295,hyaluronic acid.,serums_,14.25,3,no,The Ordinary
721,2025-03-26,C1832,makeup remover balm_,makeup removers,30.59,4,no,
722,2025-04-13,C1985,hyaluronic acid  ,serums-,34.18,3,no,drunk elephant
723,2025-04-22,C1795,eye repair cream  ,eye care,23.25,4,no,NEUTROGENA
724,2024-12-26,C1657,exfoliating scrub,exfoliators,10.15,1,no,cetaphil
725,2025-04-25,C1633,retinol night cream_,moisturizers ,17.61,1,no,LA ROCHE-POSAY
726,2025-05-21,C1865,eye repair cream-,eye care.,,2,no,La_Roche-Posay
727,2024-12-27,C1062,charcoal face mask,masks  ,15.71,4, y ,The Ordinary-
728,2024-12-20,C1559,makeup remover balm,makeup removers.,3.44,3,no,La Roche-Posay
729,2025-01-06,C1439,,toners-,24.22,4,no,
730,2025-01-16,C1195,hyaluronic acid ,serums  ,21.54,4,no,
731,2025-05-18,C1987,vitamin c serum.,serums  ,23.46,2,no,The Ordinary 
732,2025-01-17,C1478,exfoliating scrub,exfoliators_,29.31,3,no,Paula's Choice 
733,2024-12-19,C1324,charcoal face mask_,masks-,29.36,1,no,The Ordinary 
734,2025-05-31,C1627,exfoliating scrub ,exfoliators-,38.26,4,no,RHODE
735,2025-04-25,C1876,vitamin c serum ,serums_,40.15,3,no,Paula's Choice 
736,2025-01-25,C1375,charcoal face mask,masks_,45.36,2,no,
737,2025-04-21,C1154,retinol night cream.,moisturizers,25.28,1,no,drunk elephant
738,2024-12-31,C1447,exfoliating scrub ,exfoliators  ,29.18,2,yes,
739,2024-12-05,C1910,hyaluronic acid.,serums-,7.33,2,no,Neutrogena
740,2025-04-01,C1484,charcoal face mask ,masks_,10.49,1,no,glow recipe
741,2025-04-06,C1086,vitamin c serum,serums.,20.86,4,no,Paula's Choice 
742,2024-12-13,C1200,eye repair cream.,eye care.,35.71,2,no,CeraVe 
743,2025-04-06,C1277,tea tree oil toner-,toners.,23.93,1, n ,EUCERIN
744,2024-12-26,C1488,charcoal face mask,masks.,29.48,4,,Drunk_Elephant
745,2025-02-16,C1342,daily sunscreen spf 50  ,,42.33,2,no,cetaphil
746,2025-03-11,C1353,makeup remover balm  ,makeup removers,47.31,3,no,CERAVE
747,2025-05-21,C1382,hyaluronic acid,serums_,17.12,1,no,glow recipe
748,2025-04-11,C1138,vitamin c serum.,serums-,18.79,4,no,Drunk Elephant-
749,2025-04-29,C1636,daily sunscreen spf 50 ,sun protection-,5.21,4,no,la roche-posay
750,2025-05-04,C1865,hydrating facial cleanser  ,cleansers ,32.48,3,no,Cetaphil 
751,2025-02-02,C1849,vitamin c serum_,serums ,-0.3,1,no,Neutrogena 
752,2025-03-30,C1663,vitamin c serum  ,serums  ,22.14,4,no,The Ordinary 
753,2025-05-10,C1516,tea tree oil toner ,toners,12.7,1,no,la roche-posay
754,2025-01-23,C1885,makeup remover balm.,makeup removers-,29.97,1,no,
755,2025-03-02,C1245,exfoliating scrub,exfoliators  ,27.54,1,no,Glow Recipe
756,2025-02-28,C1486,daily sunscreen spf 50_,sun protection_,29.68,1,no,Glow Recipe.
757,2025-02-09,C1523,charcoal face mask  ,masks,27.69,4,no,The_Ordinary
758,2025-04-20,C1146,makeup remover balm-,makeup removers.,21.57,2,no,Rhode 
759,2025-03-26,C1694,charcoal face mask,masks_,15.91,4,no,glow recipe
760,2025-02-22,C1586,makeup remover balm  ,makeup removers.,25.29,2,no,LA ROCHE-POSAY
761,2024-12-30,C1703,retinol night cream  ,moisturizers ,31.4,3,no,The Ordinary.
762,2025-01-07,C1464,tea tree oil toner-,toners ,17.75,1,no,La Roche-Posay.
763,2024-12-28,C1902,hyaluronic acid,serums ,36.94,3,no,Paula's Choice 
764,2025-02-14,C1510,hydrating facial cleanser_,cleansers ,21.63,1,no,The Ordinary 
765,2025-01-11,C1574,eye repair cream_,eye care_,36.66,4,no,EUCERIN
766,2025-05-02,C1836,daily sunscreen spf 50,sun protection ,22.96,2,no,RHODE
767,2025-03-13,C1113,vitamin c serum ,serums-,48.33,3,no,Glow_Recipe
768,2024-12-24,C1725,vitamin c serum_,serums  ,26.92,4, y ,
769,2025-04-09,C1276,tea tree oil toner_,toners_,34.52,2,no,Paula's_Choice
770,2025-03-26,C1680,hydrating facial cleanser ,cleansers_,36.01,4,no,CeraVe
771,2025-03-15,C1162,vitamin c serum_,serums,16.06,1,no,
772,2025-02-16,C1793,makeup remover balm_,makeup removers,18.16,3,no,Drunk_Elephant
773,2025-03-29,C1291,makeup remover balm,makeup removers  ,19.64,3,yes,Neutrogena 
774,2025-01-01,C1910,hydrating facial cleanser  ,cleansers_,33.57,1,no,neutrogena
775,2025-04-27,C1200,eye repair cream.,eye care_,29.21,1,no,drunk elephant
776,2025-01-11,C1546,charcoal face mask,masks-,19.06,3,no,Cetaphil 
777,2025-04-12,C1973,retinol night cream.,moisturizers_,17.33,1,no,
778,2025-01-25,C1990,,cleansers_,27.12,4,no,
779,2025-04-18,C1972,exfoliating scrub-,exfoliators.,23.09,3,no,Neutrogena 
780,2025-03-28,C1044,daily sunscreen spf 50_,sun protection-,19.52,1,no,RHODE
781,2024-12-20,C1656,eye repair cream ,eye care-,25.3,4,no,neutrogena
782,2025-03-12,C1379,makeup remover balm_,makeup removers-,31.09,3,no,Eucerin 
783,2025-02-27,C1183,eye repair cream  ,eye care ,23.21,2,no,CeraVe 
784,2024-12-28,C1289,tea tree oil toner  ,toners ,25.83,3,no,cetaphil
785,2025-04-09,C1566,makeup remover balm_,makeup removers  ,33.73,2,no,paula's choice
786,2024-12-07,C1230,hydrating facial cleanser,cleansers ,18.7,3,yes,Neutrogena 
787,2024-12-24,C1780,,sun protection.,9.59,1,no,Neutrogena 
788,2024-12-18,C1786,eye repair cream_,eye care  ,23.67,1,no,
789,2025-05-03,C1543,vitamin c serum  ,serums-,16.45,1,no,
790,2025-04-01,C1483,makeup remover balm.,makeup removers ,,2,no,Neutrogena
791,2025-01-27,C1177,hyaluronic acid_,serums ,18.51,4,no,The Ordinary-
792,2025-05-20,C1052,vitamin c serum,serums.,26.89,4,no,CeraVe
793,2025-03-24,C1058,charcoal face mask ,masks_,,3,no,Paula's Choice-
794,2024-12-19,C1011,makeup remover balm.,makeup removers  ,38.7,3,no,GLOW RECIPE
795,2024-12-19,C1638,daily sunscreen spf 50 ,sun protection_,6.67,2,no,cerave
796,2025-02-22,C1560,hydrating facial cleanser.,cleansers ,24.72,3,no,eucerin
797,2025-04-05,C1208,daily sunscreen spf 50.,sun protection,18.74,4,no,paula's choice
798,2025-01-16,C1775,charcoal face mask.,masks  ,25.15,3,no,drunk elephant
799,2025-01-16,C1618,hyaluronic acid.,serums-,16.42,3,no,PAULA'S CHOICE
800,2025-02-13,C1673,tea tree oil toner,toners.,36.26,3,no,DRUNK ELEPHANT
801,2025-05-18,C1082,hyaluronic acid.,,35.27,3, n ,Drunk_Elephant
802,2025-06-04,C1567,daily sunscreen spf 50 ,sun protection.,18.36,1,no,Cetaphil 
803,2025-01-09,C1728,retinol night cream_,moisturizers ,24.34,1, n ,cetaphil
804,2025-05-23,C1174,daily sunscreen spf 50 ,sun protection  ,44.82,4,no,Paula's Choice 
805,2024-12-18,C1535,hyaluronic acid ,serums  ,30.22,1,no,La_Roche-Posay
806,2025-01-18,C1451,hyaluronic acid_,serums.,16.84,4,no,the ordinary
807,2025-05-18,C1722,tea tree oil toner_,toners,14.45,1,no,Neutrogena
808,2025-03-21,C1912,tea tree oil toner.,toners_,35.58,4,,DRUNK ELEPHANT
809,2025-03-28,C1354,charcoal face mask.,masks-,29.08,4,no,neutrogena
810,2025-01-12,C1767,eye repair cream ,eye care_,23.75,3,no,Paula's Choice 
811,2025-05-30,C1012,makeup remover balm,makeup removers_,10.95,4,no,Cetaphil
812,2025-01-05,C1099,tea tree oil toner,,10.84,2,no,the ordinary
813,2025-03-01,C1821,hyaluronic acid-,serums_,21.03,1,no,Eucerin
814,2025-02-08,C1099,vitamin c serum_,serums.,29.83,4,no,la roche-posay
815,2025-05-19,C1775,exfoliating scrub ,exfoliators-,34.71,2,no,glow recipe
816,2024-12-16,C1002,exfoliating scrub-,exfoliators.,41.02,3,no,Rhode
817,2025-04-14,C1821,hyaluronic acid,serums  ,35.75,1,no,
818,2025-01-06,C1532,eye repair cream ,eye care ,11.31,2,no,CETAPHIL
819,2025-05-10,C1053,hydrating facial cleanser ,cleansers-,16.22,1,no,the ordinary
820,2024-12-17,C1814,makeup remover balm_,makeup removers  ,10.87,2,no,Drunk_Elephant
821,2025-04-12,C1397,charcoal face mask,masks-,9.75,2,no,
822,2025-06-01,C1386,daily sunscreen spf 50-,sun protection  ,13.66,2,yes,Drunk Elephant 
823,2025-03-20,C1540,exfoliating scrub_,,32.79,2,no,Eucerin
824,2025-02-14,C1377,retinol night cream.,moisturizers  ,0.9,3,no,cerave
825,2025-04-19,C1783,makeup remover balm ,makeup removers.,45.18,4,no,Glow_Recipe
826,2025-05-14,C1603,tea tree oil toner,toners-,27.16,3,no,CeraVe
827,2025-03-12,C1735,vitamin c serum  ,serums.,22.62,2,no,The Ordinary 
828,2025-03-23,C1054,retinol night cream,moisturizers ,26.92,1,no,Drunk Elephant
829,2025-02-02,C1719,daily sunscreen spf 50_,sun protection  ,3.38,2,no,
830,2025-03-16,C1972,exfoliating scrub  ,exfoliators_,27.56,3,no,LA ROCHE-POSAY
831,2025-04-27,C1058,hydrating facial cleanser ,cleansers  ,31.7,4,no,
832,2025-01-28,C1924,retinol night cream ,moisturizers ,31.77,4,no,CeraVe 
833,2025-04-07,C1123,tea tree oil toner_,toners,,4,no,cerave
834,2025-02-13,C1515,retinol night cream,moisturizers.,17.03,3,no,Neutrogena 
835,2025-05-15,C1528,eye repair cream.,eye care ,30.37,4,no,
836,2025-01-30,C1198,vitamin c serum_,serums ,,3,no,rhode
837,2025-04-22,C1338,exfoliating scrub-,exfoliators-,28.39,2,no,The Ordinary
838,2025-03-02,C1455,tea tree oil toner ,toners  ,15.06,3,,CeraVe-
839,2025-05-20,C1832,charcoal face mask-,masks_,12.02,4,no,Neutrogena 
840,2025-01-16,C1101,tea tree oil toner_,toners ,40.78,1, n ,PAULA'S CHOICE
841,2025-05-07,C1685,daily sunscreen spf 50 ,sun protection.,,3,yes,cetaphil
842,2025-05-23,C1881,,serums.,6.64,2,no,CERAVE
843,2025-04-09,C1737,tea tree oil toner.,toners,14.11,2,no,Paula's_Choice
844,2025-05-08,C1121,hydrating facial cleanser_,cleansers.,23.44,3,no,Eucerin 
845,2025-01-19,C1445,hyaluronic acid ,serums  ,19.7,2, y ,
846,2025-05-04,C1301,daily sunscreen spf 50,sun protection-,27.25,2,no,
847,2025-04-11,C1519,charcoal face mask  ,masks  ,19.36,2,no,CeraVe_
848,2025-03-31,C1619,daily sunscreen spf 50-,sun protection ,24.17,4,no,THE ORDINARY
849,2025-05-30,C1680,tea tree oil toner_,toners-,29.48,4,no,The_Ordinary
850,2025-06-04,C1251,,cleansers,28.71,4,no,Rhode 
851,2025-04-09,C1273,daily sunscreen spf 50.,sun protection ,25.48,3,no,CERAVE
852,2025-03-07,C1869,vitamin c serum,serums-,28.32,3,no,LA ROCHE-POSAY
853,2024-12-23,C1796,,toners-,26.63,4,no,La Roche-Posay 
854,2025-01-18,C1272,vitamin c serum,serums.,25.41,3,no,
855,2025-04-10,C1519,hyaluronic acid.,serums-,25.27,2, n ,Rhode
856,2025-02-10,C1477,hyaluronic acid-,serums-,30.72,1,no,La_Roche-Posay
857,2025-01-28,C1592,retinol night cream_,moisturizers  ,15.39,1,no,CeraVe
858,2025-03-18,C1753,,sun protection ,33.31,3, n ,Glow Recipe 
859,2025-05-30,C1547,makeup remover balm,makeup removers.,24.94,1,no,NEUTROGENA
860,2025-03-06,C1155,hydrating facial cleanser  ,cleansers ,40.62,1,no,Eucerin
861,2025-01-29,C1871,hydrating facial cleanser ,cleansers.,31.29,4,no,
862,2024-12-29,C1943,hydrating facial cleanser_,cleansers  ,12.31,2,no,cerave
863,2025-02-03,C1875,retinol night cream ,moisturizers ,23.46,1,no,Neutrogena.
864,2025-02-28,C1739,hydrating facial cleanser,cleansers.,16.27,1,yes,Rhode 
865,2024-12-10,C1128,vitamin c serum-,serums ,17.42,3, n ,Paula's Choice.
866,2024-12-22,C1326,exfoliating scrub-,exfoliators  ,9.34,4,no,Glow Recipe 
867,2025-04-17,C1610,vitamin c serum.,serums,11.56,1,yes,Cetaphil 
868,2025-02-03,C1857,tea tree oil toner ,toners_,8.97,1,no,la roche-posay
869,2025-04-28,C1692,daily sunscreen spf 50_,sun protection_,36.92,4,no,paula's choice
870,2024-12-23,C1960,daily sunscreen spf 50_,sun protection.,19.08,3,no,Cetaphil_
871,2024-12-24,C1854,vitamin c serum,serums_,17.9,1, n ,Paula's Choice
872,2025-02-12,C1040,retinol night cream  ,moisturizers_,19.02,2,no,La Roche-Posay
873,2025-01-13,C1579,makeup remover balm ,makeup removers_,27.14,1,no,RHODE
874,2024-12-07,C1823,retinol night cream_,moisturizers  ,23.11,1,no,
875,2025-04-01,C1108,hydrating facial cleanser ,cleansers,30.49,2,no,
876,2025-04-20,C1326,eye repair cream  ,eye care-,51.34,4,no,
877,2025-03-26,C1873,,exfoliators_,21.84,2,no,CeraVe
878,2025-01-27,C1627,tea tree oil toner,toners-,36.03,4,no,CETAPHIL
879,2025-05-28,C1614,eye repair cream.,eye care  ,18.44,4,no,Neutrogena.
880,2025-03-24,C1504,retinol night cream.,moisturizers,17.07,2,no,The Ordinary-
881,2024-12-13,C1706,hyaluronic acid_,serums-,10.94,3,no,Cetaphil 
882,2025-02-20,C1039,vitamin c serum_,serums  ,15.69,3,no,DRUNK ELEPHANT
883,2025-05-19,C1952,charcoal face mask.,masks  ,18.47,4,no,
884,2025-03-21,C1247,vitamin c serum ,serums_,37.13,1,no,Glow Recipe 
885,2025-02-07,C1829,charcoal face mask-,masks.,28.68,3,no,Rhode 
886,2025-05-10,C1760,exfoliating scrub-,exfoliators  ,23.2,1,yes,
887,2025-05-18,C1390,charcoal face mask_,masks ,23.26,1, n ,Paula's Choice
888,2024-12-19,C1316,,exfoliators-,19.48,3,no,Drunk_Elephant
889,2025-01-13,C1987,daily sunscreen spf 50_,sun protection,34.95,2,no,eucerin
890,2025-01-14,C1510,,sun protection ,23.37,4,no,La Roche-Posay 
891,2025-03-04,C1305,daily sunscreen spf 50_,sun protection_,14.16,1,no,DRUNK ELEPHANT
892,2024-12-05,C1536,hydrating facial cleanser-,cleansers.,43.13,2,no,CeraVe 
893,2025-01-03,C1378,hyaluronic acid ,serums.,16.46,1,no,La Roche-Posay 
894,2025-01-25,C1550,hyaluronic acid  ,serums,15.76,3,no,neutrogena
895,2024-12-30,C1752,,masks_,32.05,2,no,NEUTROGENA
896,2025-04-11,C1798,eye repair cream,eye care,17.49,4,yes,Neutrogena 
897,2025-04-10,C1009,eye repair cream-,eye care,26.33,1, n ,
898,2025-01-01,C1835,charcoal face mask,masks  ,7.51,2,no,eucerin
899,2025-03-13,C1101,hydrating facial cleanser.,cleansers_,26.45,3,no,Drunk_Elephant
900,2025-05-30,C1728,vitamin c serum,serums  ,29.91,1,no,Drunk_Elephant
901,2025-04-10,C1890,charcoal face mask_,masks_,12.94,3,no,
902,2024-12-05,C1406,vitamin c serum ,serums.,23.19,2, y ,rhode
903,2025-02-10,C1140,eye repair cream.,eye care,22.95,1,no,LA ROCHE-POSAY
904,2025-02-12,C1307,vitamin c serum-,serums_,24.32,2,no,CeraVe
905,2025-04-21,C1064,makeup remover balm_,makeup removers  ,32.37,1, n ,Paula's Choice 
906,2025-01-01,C1782,eye repair cream.,eye care  ,36.41,1,no,La_Roche-Posay
907,2025-01-18,C1850,eye repair cream.,eye care.,0.65,4,no,Eucerin_
908,2024-12-07,C1487,daily sunscreen spf 50 ,sun protection.,26.44,3,no,
909,2025-04-02,C1899,vitamin c serum-,serums,29.86,2,no,The Ordinary_
910,2025-01-15,C1850,vitamin c serum  ,serums,37.48,4,no,
911,2025-04-25,C1192,vitamin c serum.,serums,28.06,4,yes,rhode
912,2025-01-28,C1389,tea tree oil toner,toners.,43.42,1,no,NEUTROGENA
913,2025-05-03,C1451,makeup remover balm.,makeup removers_,29.21,1,no,cetaphil
914,2025-03-24,C1375,hydrating facial cleanser-,cleansers_,21.97,4,no,
915,2024-12-09,C1951,hydrating facial cleanser.,cleansers ,25.06,4,no,Cetaphil
916,2025-01-15,C1783,hydrating facial cleanser,cleansers-,38.53,3,no,cerave
917,2025-02-10,C1123,exfoliating scrub,exfoliators,25.27,4,no,
918,2025-03-13,C1125,eye repair cream_,eye care  ,26.02,1,no,The Ordinary_
919,2025-05-10,C1096,makeup remover balm,makeup removers ,12.73,4,no,
920,2025-01-10,C1845,hydrating facial cleanser,cleansers ,20.65,1,no,paula's choice
921,2025-03-09,C1879,vitamin c serum,serums.,10.68,1,no,eucerin
922,2024-12-08,C1196,makeup remover balm.,makeup removers,30.97,1,no,the ordinary
923,2025-05-31,C1590,hydrating facial cleanser_,cleansers.,26.65,4,no,CETAPHIL
924,2025-04-24,C1402,vitamin c serum,serums  ,24.59,3,no,cerave
925,2025-04-05,C1337,hyaluronic acid-,serums ,29.73,4,no,CeraVe 
926,2025-04-22,C1568,charcoal face mask.,masks-,38.36,3,no,Cetaphil
927,2025-03-30,C1517,makeup remover balm  ,makeup removers ,24.73,2,no,
928,2025-01-11,C1317,makeup remover balm ,makeup removers-,22.33,2,no,Rhode 
929,2025-05-29,C1730,charcoal face mask ,masks.,11.62,4,no,Paula's_Choice
930,2025-03-30,C1386,vitamin c serum.,serums ,27.39,1,no,RHODE
931,2025-01-15,C1791,eye repair cream-,eye care.,24.17,4,no,Neutrogena.
932,2025-05-17,C1153,daily sunscreen spf 50 ,sun protection ,10.5,2,no,Rhode 
933,2025-02-20,C1019,charcoal face mask_,masks.,17.78,1, y ,Cetaphil
934,2025-03-26,C1147,hyaluronic acid  ,serums,26.77,3,no,eucerin
935,2025-05-09,C1308,makeup remover balm_,makeup removers-,41.73,3,no,CeraVe 
936,2025-01-29,C1133,tea tree oil toner-,toners ,38.4,2,no,Neutrogena
937,2024-12-07,C1325,hydrating facial cleanser.,cleansers-,33.11,1,no,cerave
938,2025-05-21,C1058,hyaluronic acid,serums ,13.52,1,no,Drunk Elephant 
939,2024-12-14,C1984,tea tree oil toner  ,toners.,35.18,1,no,GLOW RECIPE
940,2024-12-08,C1314,hydrating facial cleanser_,cleansers  ,27.71,2,no,Cetaphil
941,2025-02-12,C1867,charcoal face mask_,masks_,30.51,3,no,
942,2025-04-06,C1283,makeup remover balm,makeup removers-,28.41,2,no,EUCERIN
943,2025-01-03,C1163,hyaluronic acid_,serums_,11.18,3,no,paula's choice
944,2025-02-01,C1419,makeup remover balm  ,makeup removers,40.41,3, n ,Cetaphil
945,2024-12-31,C1175,daily sunscreen spf 50-,sun protection ,32.58,4,no,Cetaphil
946,2025-05-14,C1369,makeup remover balm ,makeup removers-,39.59,2,no,Eucerin 
947,2025-02-23,C1126,retinol night cream ,moisturizers_,16.66,4,no,THE ORDINARY
948,2025-02-15,C1270,eye repair cream.,eye care-,,1,no,CETAPHIL
949,2025-01-25,C1247,hyaluronic acid-,serums,25.54,3,yes,the ordinary
950,2025-02-21,C1376,vitamin c serum  ,serums  ,38.47,4,no,rhode
951,2025-04-17,C1368,exfoliating scrub,exfoliators_,37.2,1,yes,Drunk_Elephant
952,2025-02-06,C1479,,masks-,35.36,1,no,Paula's Choice 
953,2024-12-18,C1330,exfoliating scrub_,exfoliators  ,15.27,2,no,Glow_Recipe
954,2025-02-21,C1303,hydrating facial cleanser-,cleansers.,6.23,4,yes,Neutrogena
955,2025-01-08,C1442,,serums ,32.68,3,no,PAULA'S CHOICE
956,2025-05-21,C1685,hydrating facial cleanser-,,21.67,3,no,Neutrogena 
957,2025-03-01,C1749,tea tree oil toner ,toners ,28.3,3,no,
958,2025-05-17,C1489,retinol night cream_,moisturizers_,,4,yes,Neutrogena
959,2025-03-23,C1368,makeup remover balm ,makeup removers,11.24,3,no,
960,2025-05-05,C1693,vitamin c serum,serums  ,21.6,4,no,
961,2025-03-29,C1187,retinol night cream,moisturizers,20.8,2,no,cetaphil
962,2025-05-07,C1419,charcoal face mask  ,masks  ,38.63,2,no,Glow Recipe 
963,2025-05-17,C1865,,toners_,13.46,3,yes,
964,2025-05-06,C1138,exfoliating scrub.,exfoliators-,26.14,3,no,Rhode_
965,2025-03-26,C1572,retinol night cream.,moisturizers-,12.08,2,no,CeraVe
966,2024-12-04,C1835,makeup remover balm-,makeup removers_,29.27,3,no,EUCERIN
967,2025-05-28,C1753,charcoal face mask  ,masks  ,18.19,3,no,neutrogena
968,2024-12-21,C1037,charcoal face mask  ,masks.,15.98,1,no,
969,2025-01-08,C1020,charcoal face mask_,masks.,25.42,1,no,
970,2024-12-30,C1620,tea tree oil toner-,toners ,14.96,2,no,la roche-posay
971,2025-04-17,C1195,hyaluronic acid,serums,,4,no,Glow_Recipe
972,2025-04-16,C1311,hyaluronic acid_,serums-,37.68,4,no,DRUNK ELEPHANT
973,2025-06-03,C1051,hyaluronic acid,serums  ,8.77,1,no,Paula's Choice-
974,2025-03-17,C1310,daily sunscreen spf 50.,sun protection_,28.53,4,no,cetaphil
975,2025-02-09,C1176,exfoliating scrub.,exfoliators-,31.16,1,no,eucerin
976,2024-12-14,C1847,vitamin c serum ,serums.,19.35,2,no,
977,2025-04-20,C1424,tea tree oil toner,toners  ,35.65,3,no,The_Ordinary
978,2025-04-25,C1086,makeup remover balm.,makeup removers-,3.6,2,no,Eucerin-
979,2024-12-12,C1894,makeup remover balm.,makeup removers_,26.75,3,no,Rhode 
980,2025-03-20,C1238,hyaluronic acid_,serums  ,26.65,2,no,paula's choice
981,2025-02-12,C1623,retinol night cream ,moisturizers.,15.12,2,no,paula's choice
982,2025-03-27,C1246,makeup remover balm ,makeup removers_,30.35,3,no,Neutrogena 
983,2025-02-19,C1413,daily sunscreen spf 50  ,sun protection.,26.12,2,no,Eucerin
984,2025-03-01,C1415,hyaluronic acid.,serums-,42.45,1,no,DRUNK ELEPHANT
985,2024-12-26,C1114,vitamin c serum,serums.,22.19,2,no,NEUTROGENA
